total_spending_usd,artist_id,artist_name,n_collection,collected_artists,page_link,twitter
4067.9296000000004,sudo,SUDO💮,6,dwightc;goldberg;aluben;cubenft;aluben;leeaux,https://foundation.app/sudo,https://twitter.com/SudoRootLA
4051.7686200000003,pak,Pak,2,vo;vo,https://foundation.app/pak,
4051.0800000000004,sethfork,@sethfork,1,valueculture,https://foundation.app/sethfork,
4048.176,Taharkey,Tommy Harkey,2,jakeferguson;jakeferguson,https://foundation.app/Taharkey,
4044.8092699999997,fuatd,Fuat DEGIRMENCI,5,canersaral;berkpolat;orhan_sayin;01001011;kaanbilaloglu,https://foundation.app/fuatd,https://twitter.com/FuatDERMENC1
4019.795,duo,Duo,3,thibaultzeller;synthetic;smilecomplexx,https://foundation.app/duo,https://twitter.com/DUOrigin
4011.1380000000004,trifecta3131,The Oracle of Crypto,4,sephirothart;pablolopez;titaniya;fedosart,https://foundation.app/trifecta3131,
3990.057288,dmt420,dmt420,5,sun8;chromedestroyer;yyyyyyyinfo;redunchained;ryz,https://foundation.app/dmt420,
3989.476,deanmai,Dean Mai,5,maxvega;duncanrogoff;dfascanio;joe3d;xrossfade,https://foundation.app/deanmai,
3972.7929999999997,FlamingoDAO,FlamingoDAO,2,florenceto;ixshells,https://foundation.app/FlamingoDAO,
3959.7789199999997,quantumenigma,Quantum Enigma,3,exitsimulation;tw28;doxiastudio,https://foundation.app/quantumenigma,https://twitter.com/Quantum_Enigma_
3959.20595,cfaydi,@cfaydi,2,allo;harvatt,https://foundation.app/cfaydi,
3933.42,CryptoKen,CryptoKen,3,melvinthambi;gio_roman87;maxtwain,https://foundation.app/CryptoKen,
3918.2388,flaptraps,richard anderson,2,miyafolick;sparth,https://foundation.app/flaptraps,https://twitter.com/flaptrapsart
3900.41,adulong,Adrien Dulong,4,ckritzelt;anarkydesigns;charlespatterson;anarkydesigns,https://foundation.app/adulong,https://twitter.com/adulong
3885.738767,asher,Asher Hunt,3,fabiocatapano;tekin;jeanvascript,https://foundation.app/asher,
3873.4636,Planttdaddii,Sam Clover,3,aaguedaa;vuogle;withluke,https://foundation.app/Planttdaddii,https://twitter.com/planttdaddii
3872.936,jack,Jack Cohen,4,pj_richardson;olliehooper;rickwaalders;tomblachford,https://foundation.app/jack,https://twitter.com/itsjackcohen
3870.28,jelinbra,Brad,1,mus1tie,https://foundation.app/jelinbra,
3862.9473,workbydano,Dano,4,projectxiv;sooseow;dab;allo,https://foundation.app/workbydano,https://twitter.com/workbydano
3846.763011,kaigani,kai,8,pinot;theocerri;pinot;surrealistshay;feltzine;ixshells;savagedogs;savagedogs,https://foundation.app/kaigani,https://twitter.com/kaigani
3842.36,RockyPocky123,@rockypocky123,1,sloppyj44,https://foundation.app/RockyPocky123,
3842.36,clayton,Clayton,1,rutgervandertas,https://foundation.app/clayton,
3841.000836,SpacedVentura,@spacedventura,2,chucku;chucku,https://foundation.app/SpacedVentura,
3829.216566,m_tito,MAURICIO,3,bumpy;graphixslayer;ben_ditto,https://foundation.app/m_tito,
3827.05654,JPatrickArt,J. Patrick,10,denisbeaver;paleorex;lucapop;tektober;denisbeaver;pierrebenjamin;harleyswann;lilzidesigns;lightpure;boredamerica,https://foundation.app/JPatrickArt,https://twitter.com/JPatrickArt
3822.330073,pokraslampas,Pokras Lampas,3,metaphyzx;leokohler;eduard_ov,https://foundation.app/pokraslampas,https://twitter.com/PokrasLampas
3815.05375,jayson,Jayson Hobby,3,frameandcolor;shinendsgn;charlespatterson,https://foundation.app/jayson,
3789.9878500000004,Mewmeww,Mewmeww,2,yasly;stijnorlans,https://foundation.app/Mewmeww,
3775.071,stefan,Stefan,2,andreaspreis;andreaspreis,https://foundation.app/stefan,
3771.773466,infiniteobjects,Infinite Objects,5,masterpupil;jeff.kraus;pai;fuzzy;jzlabs,https://foundation.app/infiniteobjects,https://twitter.com/infiniteobjects
3756.8533769999995,rafranco,Rafa,1,zawada,https://foundation.app/rafranco,
3748.983713,andyrolfes,Andy Rolfes,3,andyrolfes;ixshells;nicoleruggiero,https://foundation.app/andyrolfes,https://twitter.com/AndrewRolfes
3727.6954,valadax,Valadax,1,burnttoast,https://foundation.app/valadax,
3723.145428,achal,Achal,4,fabiocatapano;jzlabs;kitasavi;jp,https://foundation.app/achal,https://twitter.com/achalvs
3721.675,Blxckstar,Blxckstar,1,jesperish,https://foundation.app/Blxckstar,
3719.2594999999997,PapaBearded,PapaBearded,6,bernabephoto;wgm_v;gabrieldeanroberts;happylittlepixels;migg;halldon,https://foundation.app/PapaBearded,https://twitter.com/PapaBeardedNFTs
3717.7604079999996,CryptoMuzelle,CryptoMuzelle,5,jonmccoy;vinpan;accard1;marcelpiekarski;baiweiart,https://foundation.app/CryptoMuzelle,https://twitter.com/cryptomuzelle
3711.590748,nicoleruggiero,Nicole Ruggiero,2,stfeyes;andyrolfes,https://foundation.app/nicoleruggiero,https://twitter.com/_NicoleRuggiero
3704.163939,anirudh,@anirudh,7,kaleb;dashxcrash;ryuukiddo;ektz_;yuukimorita;nadamel;lekano,https://foundation.app/anirudh,https://twitter.com/anirudh_classic
3703.47332,muratsayginer,MURAT SAYGINER,4,arseniykey;lekano;alexhalstead;cenksezer,https://foundation.app/muratsayginer,https://twitter.com/muratsayginer
3699.16,CygnusBriC,Bri C,2,flooko;flooko,https://foundation.app/CygnusBriC,https://twitter.com/bric422
3697.38,Davidcallow,David Callow,1,yoyothericecorpse,https://foundation.app/Davidcallow,https://twitter.com/DavidCallow
3668.96,braindead,braindead.eth,1,deko,https://foundation.app/braindead,
3666.2856,syntheholic,@syntheholic,1,nicolassassoon,https://foundation.app/syntheholic,
3660.5152800000005,pixlpa,Andrew Benson,7,pixlpa;pixlpa;pixlpa;adamferriss;pixlpa;katherine;becka,https://foundation.app/pixlpa,https://twitter.com/pixlpa
3654.8666000000003,mistuhbailey,FreakinFrick,2,tedk;providerka,https://foundation.app/mistuhbailey,
3654.12,grim,Grim,1,boredelonmusk,https://foundation.app/grim,https://twitter.com/JahangirChaudar
3644.10661,robtj,RTJ,5,bunniereiss;bearbrains;yantrartdesign;yuyatakeda;yuyatakeda,https://foundation.app/robtj,
3620.154177,Harristotle,Harrison Davis,3,stellabelle;ryz;robotpencil,https://foundation.app/Harristotle,https://twitter.com/_Harristotle_
3610.98,artinpublicspace,Art in Public Space,1,anchorball,https://foundation.app/artinpublicspace,https://twitter.com/artpublicspace
3610.98,pwnisher,Clinton Jones,1,topherdotexe,https://foundation.app/pwnisher,
3606.9839999999995,Auroraxxxx,Auroraxxxx,2,saaaez;antoine_collignon,https://foundation.app/Auroraxxxx,
3604.8644160000003,Tony_Marinara,Antonio Palmisano Marinara,2,bourque;raphaellacoste,https://foundation.app/Tony_Marinara,https://twitter.com/Toni_Marinara
3599.225,oguzhnkr,Oguzhan Kar,2,leartes;leartes,https://foundation.app/oguzhnkr,https://twitter.com/oguzhnkr
3593.4071,ch3rrypie,Cherry,5,ben_ditto;ben_ditto;ben_ditto;ben_ditto;ben_ditto,https://foundation.app/ch3rrypie,
3591.26,ChrisB18877555,Chco,1,jonburgerman,https://foundation.app/ChrisB18877555,
3589.66,MezData,Mez Data,1,jeffsoto,https://foundation.app/MezData,https://twitter.com/MezData
3573.433,nftartcards,@nftartcards,9,xesusbobo;ketevanart;draw4crypto;tonylopezmedia;pj_richardson;vydc;vesnanekrasna;movingpoints;jzlabs,https://foundation.app/nftartcards,https://twitter.com/nftartcards
3573.26,velvetspectrum,Luke Choice,2,danieltriendl;brisseaux,https://foundation.app/velvetspectrum,https://twitter.com/velvetspectrum
3567.88,anchorball,Ken Kelleher,1,silentdigital,https://foundation.app/anchorball,https://twitter.com/anchorball_nft
3567.88,Crypto_Dro,~Dro~,1,iammaskarade,https://foundation.app/Crypto_Dro,
3563.5249150000004,cmx,cmx,1,afterform,https://foundation.app/cmx,
3556.151847,mikey,Mike,4,becka;vo;micahlanier;ryanputnam,https://foundation.app/mikey,
3552.32,aaronsbot,Aaron Sorensen,1,mkfly,https://foundation.app/aaronsbot,https://twitter.com/VFXCentral
3547.2818500000003,Joefirst,Joe First,16,gervisuals;sergitugas;santi_blend;jamie_twyman;ashrafularefin;photified;flashmovie;samji;aronvisuals;jamie_twyman;jamie_twyman;flashmovie;marcozagara;aronvisuals;maxslash;photified,https://foundation.app/Joefirst,https://twitter.com/MarketNft
3535.54,shanners,shanners,1,yanblanco,https://foundation.app/shanners,
3512.9907150000004,aluben,Nebula,0,,https://foundation.app/aluben,https://twitter.com/alubenNFT
3500.2176,wakabala,wakabala,1,victorroussel,https://foundation.app/wakabala,
3469.369217,tdcgallery,Tara Digital Collective,3,zolajesus;zolajesus;jonburgerman,https://foundation.app/tdcgallery,
3464.925649,AshDmack,Ashley-Daniel Henry Mackle,4,sukkimenon;jsn;culteditions;saturnfalls,https://foundation.app/AshDmack,https://twitter.com/Ashleydmackle
3461.052304,Eligh,Eligh,7,sephirothart;melbamarat;lilzidesigns;eliottart;melbamarat;deweysaunders;anthonyboyd,https://foundation.app/Eligh,https://twitter.com/eligh
3460.334882,danieltaylor,Dániel Taylor,4,superfreak;blaze;stuballingerart;erik_ande_motion,https://foundation.app/danieltaylor,https://twitter.com/DanielTaylorArt
3458.1240000000003,louvraggs,Louvraggs,1,erik_ande_motion,https://foundation.app/louvraggs,
3456.5080000000003,0xbrain,0xBrain,0,,https://foundation.app/0xbrain,
3432.10035,surrealistshay,Shay,5,nocellcoverage;brayden;andyorsow;vormwelt;cw,https://foundation.app/surrealistshay,https://twitter.com/surrealistshay
3423.0711,fmtjetlag,JETLAG,2,duran;artog,https://foundation.app/fmtjetlag,https://twitter.com/fmtjetlag
3414.8642,seanmick,Sean Mick,4,robbins;vertigo;artistmajed;andyknives,https://foundation.app/seanmick,https://twitter.com/_seanmick
3406.5131,crowley,Crowley,3,annaezer;proportio;andielor,https://foundation.app/crowley,
3387.117,gcan,gcan,3,ciucinciu;jeremybooth;jzlabs,https://foundation.app/gcan,
3366.9480000000003,Orphan,Orphan,3,ewanblendsstuff;daria;unodwicho,https://foundation.app/Orphan,https://twitter.com/orphan_crypto
3364.1,allthesmoke,All The Smoke,1,themjeans,https://foundation.app/allthesmoke,
3360.4880000000003,Creigh,Creigh,1,pixopop,https://foundation.app/Creigh,
3358.39,ARTurkel,Autumn Rain Turkel,1,danimal,https://foundation.app/ARTurkel,https://twitter.com/ARTurkel
3354.037,Plutus,Plutus,3,ram;tricksoft;nic_hamilton,https://foundation.app/Plutus,
3351.415,chisness,Max Chiswick,2,simco;miekemarple,https://foundation.app/chisness,https://twitter.com/chisness
3337.38,SilentDigital,Max Sheika,1,artinpublicspace,https://foundation.app/SilentDigital,https://twitter.com/SilentDigital_
3335.663442,kaba,KABA,3,pezzodistudio;ahmedklink;richtu,https://foundation.app/kaba,
3325.8199999999997,jg,JayG,2,chrispy;phaserunner,https://foundation.app/jg,
3321.212958,KamiSawZe,Alex Florez,5,karalang;karalang;karalang;voxelbunny;karalang,https://foundation.app/KamiSawZe,https://twitter.com/KamiSawZe
3315.02776,hasmasks,hasmasks,2,juangsegura;tedslittledream,https://foundation.app/hasmasks,
3302.96,cbrzn,krueger,1,nickmotion,https://foundation.app/cbrzn,
3300.99717,magmablood,Nikolai,2,weirdcore;muzzybearr,https://foundation.app/magmablood,
3257.2426,Frontrowme,Frontrowme,3,stabz;idiort;allisonbamcat,https://foundation.app/Frontrowme,
3250.3728,dumbcontract,Dumb Contract,1,duran,https://foundation.app/dumbcontract,
3229.87176,mart,Marty,1,kevinburg,https://foundation.app/mart,https://twitter.com/marty
3228.566,Spancs,Spancs,3,novoto;hexa;jamlex,https://foundation.app/Spancs,https://twitter.com/ItsSpancs
3222.9700000000003,wrldspace,Clay Weishaar,2,julien;julien,https://foundation.app/wrldspace,
3208.5025499999997,spocknimoy,Spock,1,gossipgoblin,https://foundation.app/spocknimoy,
3176.3975900000005,vo,VO,4,rhys;travis;entity;jaepsd,https://foundation.app/vo,https://twitter.com/playboivo
3159.7305,rolzay,Rolzay,4,katekot;beryl;paulbirman;digital_ridge,https://foundation.app/rolzay,https://twitter.com/mr_rolzay
3156.38,vininaso,Vinicius Nascimento Soares,1,fesq,https://foundation.app/vininaso,
3150.23971,NateMohler,Nate Mohler,2,alecmaassen;jonaslund,https://foundation.app/NateMohler,https://twitter.com/MohlerArt
3132.7495,Jesperish,Jesperish,2,rezaafshar;nowack,https://foundation.app/Jesperish,https://twitter.com/Jesperish
3125.083,Ubbe,Ubbe,5,chrisbischoff;sephirothart;migratinglines;migratinglines;gazedsoul,https://foundation.app/Ubbe,https://twitter.com/UbbeNFT
3123.2486,arcanexotica,Arcanexo,0,,https://foundation.app/arcanexotica,
3121.25,theepicvault,THE VAULT,6,robotkao;apollos;1600miai;camilleboldt;ragdoll;jenk,https://foundation.app/theepicvault,
3102.2510500000003,eckzoh,eckzoh,4,doxiastudio;doxiastudio;doxiastudio;doxiastudio,https://foundation.app/eckzoh,
3090.03585,JonnyFinns,Q,1,kevinburg,https://foundation.app/JonnyFinns,
3089.554488,SpacedPainter,Spaced Painter,1,extraterra,https://foundation.app/SpacedPainter,https://twitter.com/SpacedPainter
3089.428,MP,María Paula,3,mtouzon;kateparsonstv;jonaslund,https://foundation.app/MP,https://twitter.com/MPtherealMVP
3071.428,ge1doot,Gerard Ferrandez,2,ammantilla;sainthooman,https://foundation.app/ge1doot,https://twitter.com/ge1doot
3059.5,virtualriot,Valentin Brunn,1,dubloadz,https://foundation.app/virtualriot,https://twitter.com/Virtual_Riot
3059.5,shewaslost,She Was Lost,1,melaamory,https://foundation.app/shewaslost,https://twitter.com/shewaslost
3050.363846,JakNFT,Jak,2,superfreak;julienrivoire,https://foundation.app/JakNFT,https://twitter.com/JakNFT
3048.8505,griff,Griff,5,matthbooth;arnokiss;griff;griff;oak,https://foundation.app/griff,https://twitter.com/GriffCrypto
3039.188,cardbored,Cardbored,3,andginja;apx;paloma_rincon_,https://foundation.app/cardbored,
3034.3758000000003,Complete,Jerry Quartz,5,whisp;opeswerve;vormwelt;gliche;jonanderson,https://foundation.app/Complete,https://twitter.com/compIete
3027.36846,luke,luke miles,2,luckyme;pixlpa,https://foundation.app/luke,https://twitter.com/worm_emoji
3022.650842,purin,Purin Phanichphant,3,notanumeri;imnotminimal;maxnova,https://foundation.app/purin,
2997.192,ZoeyEnlightened,ZoeyFan,1,samaraya,https://foundation.app/ZoeyEnlightened,
2995.901362,C34,C34,15,athenanovo;madmonk;madmonk;artokripta;hulkiokantabak;hulkiokantabak;hulkiokantabak;hulkiokantabak;hulkiokantabak;hulkiokantabak;hulkiokantabak;hulkiokantabak;athenanovo;athenanovo;selcukiss,https://foundation.app/C34,
2993.062996,rob44,ravi,8,canaksu;bitbot;temp_tation_exe;vollstaedt;canaksu;squilex;josepena;nategio,https://foundation.app/rob44,
2991.937752,kernelwildfire,$BASEDrod Wildfire,2,kate-the-cursed;sgt_slaughtermelon,https://foundation.app/kernelwildfire,
2988.90328,dmitri,Dmitri Litvinov,1,craigandkarl,https://foundation.app/dmitri,https://twitter.com/dmiiiitri
2982.0705500000004,mattperiphery,Matt,2,oj;zigor,https://foundation.app/mattperiphery,https://twitter.com/MattPeriphery
2980.1156,kuyusa,Kuyusa Zamaewa,1,tru,https://foundation.app/kuyusa,
2979.2835,ZEDLVL100,ZEDLVL100,2,_jeffnicholas_;annamcnaughty,https://foundation.app/ZEDLVL100,
2952.31382,5headedfriend,5 Headed Friend,2,andyrolfes;mikepelland,https://foundation.app/5headedfriend,https://twitter.com/5headedfriend
2946.27,maini,Maini,1,mbg_core,https://foundation.app/maini,https://twitter.com/_maini_
2940.184,ghostly,Ghostly International,2,eric;pearlyn,https://foundation.app/ghostly,
2925.9700000000003,Gilzar8,Gilzar8,2,panterxhita;zafgod,https://foundation.app/Gilzar8,
2918.9037,boredamerica,Bored America,3,lachlan;martz;craftmatick,https://foundation.app/boredamerica,https://twitter.com/Bored_America
2916.848,0xb9,0xb9,1,zeronis,https://foundation.app/0xb9,
2906.525,ZJKaplan,ZK,1,mrkdrf,https://foundation.app/ZJKaplan,
2906.3680000000004,Xandurr,Alex,1,n8,https://foundation.app/Xandurr,
2886.022,melas,melas,2,nic_hamilton;nic_hamilton,https://foundation.app/melas,
2882.176,christopher,Christopher Rutledge,2,markfancher;josephmelhuish,https://foundation.app/christopher,
2856.12,_other_world_0,OtherWorld,2,jlindsayfilm;visualswithsam,https://foundation.app/_other_world_0,
2851.1381440000005,adamlisagor,Adam Lisagor,2,jpanart;gregcooperrr,https://foundation.app/adamlisagor,
2846.25986,oberut,@oberut,5,laserkola;stfeyes;stfeyes;stfeyes;laserkola,https://foundation.app/oberut,
2840.1792609999998,AOKAllDay,DJ A-OK,6,jujulien;madebyroya;ceearts;gururbirsin;eligh;gunnarmagnus,https://foundation.app/AOKAllDay,
2839.4788200000003,gab,Gabrielle,10,zak_krevitt;pixlpa;davihero;justinaversano;alex_gibson;djpharaoh;ixshells;thegladscientist;neonlime;elliepritts,https://foundation.app/gab,
2836.773,alhobbsy,Alexander Hobbs,1,jonathanplesel,https://foundation.app/alhobbsy,
2828.0009999999997,goodboi,@goodboi,1,magdiellop,https://foundation.app/goodboi,
2824.5850000000005,maxcapacity,Max Capacity,4,desultor;abillmiller;dehiscenceart;kate-the-cursed,https://foundation.app/maxcapacity,https://twitter.com/maxcapacity
2824.5617780000002,happylittlepixels,happy little pixels,6,vormwelt;lucclop;papabearded;pskl;arcade;jenkorossi,https://foundation.app/happylittlepixels,https://twitter.com/happylittlepx
2819.766,friesframe,friesframe,4,simontibbs;tokblok;arnokiss;amadorvalenzuela,https://foundation.app/friesframe,https://twitter.com/ChasFries
2818.1083879999996,martinleen,@martinleen,4,robnederhorst;paulsnijder;mrpablo;mathijs,https://foundation.app/martinleen,
2812.3351360000006,wonderkatzi,Sasha Katz,3,kaanulgener;simonprades;kaanulgener,https://foundation.app/wonderkatzi,https://twitter.com/wonderkatzi
2811.1643999999997,woodridge4,woodridge4,3,musketon;_richardparry_;rawandrendered,https://foundation.app/woodridge4,
2808.695,exitsimulation,Aaron Jablonski,3,javidamonte;jonemmony;marigoldff,https://foundation.app/exitsimulation,https://twitter.com/exitsimulation
2800.4660000000003,lookattheparkinglot,Jos,4,gretabrat;hugofournier;kriezdada;rezva,https://foundation.app/lookattheparkinglot,
2799.9782600000003,leandercapuozzo,Leander Capuozzo,5,leandercapuozzo;chickenmuch;eclipse;workfrombill;rp123456789,https://foundation.app/leandercapuozzo,https://twitter.com/leandercapuozzo
2794.890525,emo,emo,2,janerichsen;janerichsen,https://foundation.app/emo,
2776.2079999999996,vv,v,4,beatsbyholly;beatsbyholly;jordansinger;chromesparks,https://foundation.app/vv,
2771.797776,Olaf,Olaf Blomerus,5,derekheisler;juangsegura;stobo;juangsegura;rosewarne,https://foundation.app/Olaf,https://twitter.com/OlafBlomerus
2760.560012,mames,Mamie Rheingold,5,marcello_velho;shawnax;jeff.kraus;shawnax;elliepritts,https://foundation.app/mames,
2755.5433900000003,vormwelt,vormwelt,5,pizurny;shahub;lvcidartt;collagenom;fivetimesno,https://foundation.app/vormwelt,https://twitter.com/vormwelt
2751.7200000000003,hannahdimmitt,Hannah Dimmitt,1,asimsart,https://foundation.app/hannahdimmitt,
2751.273,lewi,lewi,2,theartofsaul;hemisveer,https://foundation.app/lewi,
2749.85679,OmniscientMI,Mathew Ickes,2,mateoalmonte;andreoshea,https://foundation.app/OmniscientMI,
2740.59,kyle,kyle,1,liampannier,https://foundation.app/kyle,
2740.59,rsa,rsa,1,sekani,https://foundation.app/rsa,https://twitter.com/rsa
2734.545,Marterium_,Marterium,1,omaraqil,https://foundation.app/Marterium_,https://twitter.com/Marterium_
2724.7200000000003,jasonebeyer,Jason Ebeyer,1,briscoepark,https://foundation.app/jasonebeyer,https://twitter.com/jasonebeyer
2717.852964,studioknife,Studioknife,1,fuckyoudigital,https://foundation.app/studioknife,https://twitter.com/Studioknife1
2708.235,markthehabibi,MarkTheHabibi,5,saulito;orphan;markthehabibi;markthehabibi;markthehabibi,https://foundation.app/markthehabibi,
2708.235,rafflazaroni,Raff Lazaroni,1,hydro74,https://foundation.app/rafflazaroni,
