token_id,creator,listing_date,listing_amt
25664.0,0x42a15be513e742bab33b5a3dd4202a6e6ee15e94,1618742934,0.33
25665.0,0x81c3112d7c5003ffb8356b6d9f2e570654e499c9,1618787699,0.4
25666.0,0xa86f1b64c259f5e84d3638f101cee44504004c5c,1618743390,1
25667.0,0xb2e5e0b53bb7de89d44eda301c66efe75678d072,1618743254,0.5
25668.0,0xae00c706840a6d7813f3d37c3336273cb5255a69,1618743686,5
25669.0,0xce26c9829d74593cdd18cdac543b4129c62328b5,1618744588,5
25671.0,0x41b72664ab4757bd9c38173f434c536e8b7938e3,1618743946,0.38
25672.0,0xcfc7b72d5bda399a013dba12cb8abb8a33325f1f,1618745254,0.5
25673.0,0x4040978bdfdcd501b782242265f72b999f1df926,1618756094,1.7
25674.0,0x7f3b4c2c24cb5ce5e352d9f8d9f77c5e9995ab29,1618749388,1
25675.0,0xfcb9d8bc5583637747a0944c49f191090bfeaecb,1618744486,1
25676.0,0xd86057c793bdfb77bb11dcabfe054ee4fd86ebdd,1618814373,10
25677.0,0xb9fe5a47db02fcf32a9619d6e7eb34f9fc75826c,1618744821,0.5
25678.0,0x44b7a71c2a5c1d511c59cc09ee1b641612e66460,1618744701,2
25679.0,0x2c8c1e615672bbe7829d395df2a7b67c6bfe89bb,1618749051,0.5
25680.0,0x6b0c4d887e50b9207ba3d274509a10df0086ceea,1618745573,0.8
25681.0,0x407ff1d38b415fdb69dea56f56b769e3711c919e,1618744736,0.7
25682.0,0xe5d996dea423cd8af960ea39aed17c23f1bc3f53,1618745190,0.666
25683.0,0xe5d996dea423cd8af960ea39aed17c23f1bc3f53,1618745193,0.666
25683.0,0x2c9f8cecae8242654d0bd744e3b35f5c19ab4066,1623322308,3.33
25684.0,0xe5d996dea423cd8af960ea39aed17c23f1bc3f53,1618745193,0.666
25685.0,0xadaec0cd15a5af621c5bd4687063ffe8f4a803ac,1618751169,0.45
25686.0,0xc4dfb0ccd11e5cb372ff9d523b5e0c1ace98c59f,1618764651,0.7
25687.0,0x40bddcb71dc1ed9e5b1fd42a7f184de82a528a52,1618748318,0.2755
25688.0,0x115062b3b5fbb3cc229454c0847d558204ea28ae,1619086152,1
25689.0,0x0c2ac38f992f87bec37583309b69762aa5b0e084,1618752538,0.6
25690.0,0x7a475d867593ae1ab8be981c8653ef29a511bfdb,1618750096,0.5
25691.0,0x97edfe928a9855db5bc47ba35f1a148d5273706a,1618750093,0.25
25692.0,0xbe3b984cc3896dd7bb4fddf7675ff78d6dfb767d,1618750581,0.3
25693.0,0x566e4ad3eeea269d5cdf18ea0b5238c161d72343,1618750333,1
25694.0,0x3890672d4b9d857511664fde9a11bbea6ceed762,1618754603,0.5
25695.0,0xd588572082a4bbec59fda9487e182942d3e7c881,1618777282,3.33
25696.0,0x3890672d4b9d857511664fde9a11bbea6ceed762,1618752998,0.5
25697.0,0xb985625f8b957cc61da39e5f69415806bf5ad212,1618753000,0.5
25698.0,0xb9956fb9cc731ece385a17dae032eb39243cd091,1618758493,0.5
25699.0,0x46bab2aae1fa10a6f19aa522558e03080311e01c,1618754245,1
25700.0,0x81a28df3679451d15f5ba6fd63126204b1279fcc,1618756082,3.33
25700.0,0xc9416bffe552685be546097ce34d9ba4b896c4d1,1621670062,1
25701.0,0x5dd79a010612e853cef165c4273f0d89ffac9683,1618754471,0.5
25702.0,0x093d73e67a500d4c9ed7aeac217fd4d956032118,1618755120,1
25703.0,0xab6ca2017548a170699890214bfd66583a0c1754,1620118484,0.1
25704.0,0xfac864f9dbd8c7bcaef284845bdf43c4c2b31f2c,1618760633,0.222
25705.0,0xf25a1d297144fd6d6cabc42e807e8a63d066c1a6,1618755214,0.4
25706.0,0xa1c2018fbed0b56d3548aabe70a55c0a8012210c,1618770847,0.3
25707.0,0x2942c5ae250b9d375bbdf687d2d9af75de94cd86,1618755433,1
25708.0,0x20188ec4ce8a3ee3cf2b8a5edb60b6c91a759ed3,1618756697,0.5
25709.0,0xe726d0598cfbb879459451b9df5a481add1f36c2,1618755645,0.5
25711.0,0x1a53b8b97d76cb27e9c1fb9a8087661e2d4842ba,1618764451,0.4
25712.0,0x870836925a7d7c15750d9f9402abd3b69a1ef1c2,1618757285,0.2
25713.0,0xbc84c253312a10adf6972c18bf7c1ba20ad27518,1618756817,1.5
25714.0,0x9952b5d1342f27c5e9eae528550fa661c06a9ecf,1618776992,0.4
25715.0,0x66fa87f172bf85f97ea9b2e9c66a9d73a31e6bfc,1618757254,1.5
25716.0,0x0108103bf96a1408ee0d0feef8547ea1ad25a5e4,1618757467,0.5
25717.0,0x0521a5fa3254e4182f0fd331590fdb758341945b,1618757546,6
25718.0,0x589ad95db08979d176ff66e2880b185680967b55,1618757549,0.5
25719.0,0x65a9259ab132f5e9875efe83e56fb09d8ef8989c,1618757860,0.25
25720.0,0x7ad84e097ac8261fba7b4b1afe23ed84553a618d,1618757944,0.5
25721.0,0xa8b3ba6f93a8b26376abee562390cdee8edd3af0,1618764463,0.1
25722.0,0x1dec5f50cb1467f505bb3ddfd408805114406b10,1619383361,0.35
25723.0,0x08f41bbb6f9ab2ec1b3c544eedc535bf65b371f6,1618769881,0.25
25724.0,0x93648cfb31ff7a70ba5588e2166dd067ad3bcd17,1618758936,0.25
25725.0,0xfcfb72b3b33e2c1628ef991e1c9295fd44551009,1618759060,1
25726.0,0xba5d0c19a06cc0142b78cafc9c9a5db190f04fdf,1618761075,0.4
25727.0,0x4d1806f336264ce5d8b79cb18e403fd1e5fa54b1,1618759060,1
25728.0,0x3890672d4b9d857511664fde9a11bbea6ceed762,1618759232,0.5
25729.0,0x3890672d4b9d857511664fde9a11bbea6ceed762,1618759408,0.5
25730.0,0x330d87991337125dc5260f84861ebb6c30db1d4a,1618759912,0.1
25731.0,0x70d6eb2b3b9a2a7d6d67c3f24c246bffc05b48ca,1618759431,1
25732.0,0x25bc9da80be03682ca671349e58274e5ff81469c,1618760670,0.5
25733.0,0x77959ae351202332bfbfcb890902b1e21e9e98eb,1618764005,0.2
25734.0,0xe56d7f07939b7452f5b4d281b8819fd03f7a097e,1618767931,0.1
25735.0,0xee06191f06b0eb167e602cbdcb95c9897d7d8942,1618949227,0.1
25735.0,0xee06191f06b0eb167e602cbdcb95c9897d7d8942,1618761099,0.7
25736.0,0xf06bed3f0dad7932d8d00fe48c36751f5c10be23,1618769200,1
25737.0,0xeaab816d50a844045b8686c10bcc68b96b17612a,1618761372,0.256
25739.0,0x473ac44a488ffc3f8237f45e469f60b416690f3d,1618761272,0.2
25740.0,0x10b39fbc2395cb6cfcb41c4b91564ca423d06682,1618761264,0.7
25742.0,0x04ae3ab51d6c3381fcdf3a27878dd9058ff5751d,1618763497,4
25743.0,0x49f74346ba65ef565b647e931c7b9c7462fc8fcc,1618763488,0.229
25744.0,0x1524c4619333bc15bb5e340e506e5b9cb8d62223,1618763779,0.1
25748.0,0x38e056f99ce022c999584bc8ddf5b171461e92fd,1618763901,0.8
25749.0,0x6852bbfb8394f53437a48b41deefac1bd434c193,1618763995,0.1
25749.0,0xd172970249c7ab7d05d32e040f1977a7db6f1c0e,1622470149,0.2
25750.0,0x3fd84a67aba2e09999c413652f43f502e5cba9e2,1618764813,0.1
25751.0,0xe3aea0b360707dcad4d59d9a6e3b1ba10c1188d5,1618764651,2
25752.0,0x973405dfa449d46b16200ff9e7524c6093c3b6eb,1618765706,1
25753.0,0x477e1398b71238f0aec7a583323719076e788462,1618764451,3
25754.0,0x3f9efcbc8859b18f2fba23712ca520c63c00e30a,1618770070,5
25756.0,0x59b51891fb6348ec37c2328acf9c32b19b28e846,1618765574,0.9
25757.0,0x7c7080e827556f7b97fa45176bdfa55db3b86522,1623096597,0.2
25757.0,0x3fd84a67aba2e09999c413652f43f502e5cba9e2,1618765395,0.1
25758.0,0xd335f991d02089d6b3a8bd98cdf284ae7f9ac0ac,1618765490,0.25
25759.0,0x2536c09e5f5691498805884fa37811be3b2bddb4,1618765305,0.1337
25760.0,0x02d5aaf51e74be71ad72a5d8623f544112bfb18e,1618765511,1
25761.0,0x0db13f328b625f4199920d4f177578560313071d,1618837711,0.1
25762.0,0x0357a47e5efdd8df9e9338eb68ecae3ba3046854,1618782570,0.21
25763.0,0xd722a299d14a19b56cddaeae0e1d5a5786424570,1618765482,0.25
25764.0,0xb7ea7f1efb37d68a40fe866743f317969c518697,1618772425,5
25765.0,0x0357a47e5efdd8df9e9338eb68ecae3ba3046854,1618964272,0.42
25766.0,0xfe404641adf6614edf8a5fe44e48733aec653ac7,1618766444,0.15
25767.0,0x84790893a4e80045f453d44a78a8f510d50cf76d,1618765692,1
25768.0,0xa19c3e92019421d259c4177546fbade1587b3993,1618767174,0.4
25769.0,0xc3099b991a9ede8a6330bac52cc59aa98b1fc260,1618765721,0.35
25770.0,0x5a809670d283f68c0388e6821b1698697229e4c0,1619244726,0.9
25771.0,0x0e7802c6768e9d32d7d3a7779930c260b9db3f94,1618765858,0.6
25772.0,0xba1a184d5b04e48cd9eaea403d7ccc68b083eede,1618766036,0.5
25773.0,0x8bc11d78f9c43ec8988dd61b8e8ad35d2adc9cf3,1618774855,0.7
25774.0,0x3772a7b743d905e267779d1bf22991cef1a75f61,1618770337,0.75
25775.0,0x2bcba14f244928b2f9d78a5727dcc109b541e39f,1618807070,0.1
25776.0,0xa19c3e92019421d259c4177546fbade1587b3993,1618766931,0.4
25777.0,0xd59120f2a160c9862301c1f3bb5f171279f95512,1618767471,1
25778.0,0x366486d1c68f5d65a24b74a4a131597fad46446b,1618768405,0.4
25779.0,0x0f1454e9fa79bef203938434cbd9ff0efb56c205,1618767370,0.3
25780.0,0x5fe66911ba65ad2dbafc1e08e3d8a50deef3fbfc,1621572626,1
25780.0,0x5fe66911ba65ad2dbafc1e08e3d8a50deef3fbfc,1618853440,0.5
25781.0,0xd353fb5b5ca1f20f067f80910c5f623daaadb69a,1618766985,1
25783.0,0xdc542f5a8ac3a3f29c777dd415a18359b8bcb13b,1618776724,0.5
25784.0,0x116ee5d0d2f60e6e3f03211854042fddfb4b4b35,1619432263,0.2
25785.0,0xc4f777efb376861e8ac4870aaeeb54b28661e531,1618952669,0.6
25786.0,0x7be609388a2a0f61a88b67c89a86600b83632826,1618767361,1
25787.0,0x79b834f7f6f3ce94aaf63fc4a2b2f722e69de40a,1618767440,0.5
25788.0,0x116ee5d0d2f60e6e3f03211854042fddfb4b4b35,1618768047,0.25
25790.0,0xec4cfd7f890ca2a2d03ab6ff8c5604acf1f6c2a8,1618791562,4
25791.0,0x0521a5fa3254e4182f0fd331590fdb758341945b,1618768145,6
25793.0,0x4d255d9b31aa437a0df8d02565c99d0faa6ed49c,1618768433,0.5
25794.0,0x7c86bc30873cab7a03798b139d54df444ea48d45,1619161095,1
25795.0,0x6929d36dfff55add475b0fd6328780303971537a,1618844403,1
25796.0,0x484a12a27e8c95718e0b60d14369bfeaa426aff3,1623633570,10
25796.0,0x7f3c5088585f2b755e2bee2a86a00369fc94aabf,1618769466,1
25797.0,0x80e87c5136a6ccde5f34e152e100c381fb576384,1618769784,2.5
25798.0,0xde5ca3f71255563afe1b6a6ee9df6e4d0079e33f,1618769554,0.5
25799.0,0x0a309d113ceab2c40b5cd513f1d703382af2634a,1619072130,1
25800.0,0x433a18191503d7b7f64f57a86db0e54bc79245fd,1618870679,0.7
25801.0,0x482dc4db51222a8f647a2886c7721df20a455ad0,1618770437,0.16
25802.0,0x433a18191503d7b7f64f57a86db0e54bc79245fd,1618933843,0.7
25803.0,0x887697971df2ee2f5a0c43acc383f682c597c98c,1618770276,0.111
25804.0,0xfb90ffa1cfed752df97769445799bfe97e41f7de,1618770276,0.1
25805.0,0x2804183f265526299d08583c5ecf4619860c2469,1618771180,0.2
25806.0,0xc47d29721fe16fc2ebfec903b1a2526d9667c07c,1618771152,1.25
25807.0,0x2ebcd2b0872df5447386ea0e58f6a5b4296ee63f,1618770276,1
25808.0,0xdce6f029213475b1c2d2f7c750617e470d0dd65a,1618770276,0.3
25809.0,0x74f277d5fe1995ea681af8f3d25d31185e307045,1619207933,2.112
25810.0,0x12f209af95484e8f01c500a16bf58df76aa97f4e,1618770895,3
25811.0,0xcb5134a3140c0035bcd3b6961f97fd934695ba58,1618770343,0.4
25812.0,0x14182b8c4f0a72e20d61bdab1e0ed34835646f4f,1618999422,0.4
25813.0,0xa1feee83866d08907c683967af9270d15075d4c2,1618770562,0.35
25814.0,0x80e87c5136a6ccde5f34e152e100c381fb576384,1618770543,1
25815.0,0x12f209af95484e8f01c500a16bf58df76aa97f4e,1618770711,3
25816.0,0x9ecd581a06cb68e317336a5b2130ecaf5fc83dde,1618771443,0.2
25817.0,0x37aa4edf12504daf88eab7811988d63483e78345,1618770761,0.7
25818.0,0x4f76fe2c05bf5d13764540d5d478a680c56ce8d6,1618771710,0.12
25819.0,0x12f209af95484e8f01c500a16bf58df76aa97f4e,1618771258,3
25820.0,0x44d4379e8db2535e9bcdec580d69754e48135df7,1618772095,0.1
25821.0,0x98865996974d4f77b2cff2be089133a5bc399971,1618771423,0.5
25822.0,0x67bd9361ca652c4f428ac28890eeb36c7f8076d1,1618771429,0.28
25823.0,0xa1feee83866d08907c683967af9270d15075d4c2,1618771443,0.33
25824.0,0xf7f45d1f35f3f8f76870cc494ea44bc74dc08760,1618771560,0.666
25825.0,0xa16724f4f6b0a118179e6395c47517e6cd596028,1618785690,0.5
25826.0,0x7b7488e7a300755cb701d64f29700e24562873be,1618773677,0.25
25827.0,0x3e30dc6b4fe71bb0a2c637b9d946edef3125dc21,1618776703,0.5
25828.0,0x9ebc6fd880099fceef8d4e401903a1b1bd21ac40,1618776724,0.33
25829.0,0x6fd5a313505604115fd4be4d7f24e2570108a0a0,1618814083,0.5
25830.0,0x15bc11fe1db29fedac528069f291d79b190d8ac2,1618776724,0.25
25831.0,0x79b834f7f6f3ce94aaf63fc4a2b2f722e69de40a,1618772623,1
25832.0,0xd3f5c8c8c83046e084c85e5e055d89c94008bd09,1620034425,1
25833.0,0x93b6886410e90e23d0a713d29824a427c347bd67,1618773014,1.967
25834.0,0x55d1566fc256f0fbcd9e24cafd12c0ca79d962dc,1618773216,0.75
25835.0,0x12f209af95484e8f01c500a16bf58df76aa97f4e,1618773220,3
25836.0,0x0d13c6d1dbe2b7313f288180a3e3ca56b463d0aa,1618776410,0.4
25837.0,0x12f209af95484e8f01c500a16bf58df76aa97f4e,1618773494,3
25838.0,0x47f20a14d7df028124c631348c69681b1e8b5bb9,1623483103,5
25838.0,0xb80bb38edc326ec6322033ebe03a8bff94013d9a,1618937193,1.11
25839.0,0x1921e296833d0cced57bf6e007819711a2a2c1d9,1618776580,1.3
25840.0,0x12f209af95484e8f01c500a16bf58df76aa97f4e,1618773567,3
25841.0,0x037a1139fa5cde222ff7d71ec15474d35b23928d,1618773738,1
25842.0,0xe8d6c9f9ad3e7db3545cf15def74a2072f30e1cb,1623795678,1.23
25842.0,0x35a409031a548a02737add2b33b37013b0ae3295,1618773670,0.3
25843.0,0xebac12d505f9f2153c28bd1f508ff79a112ac8ba,1618773738,0.5
25844.0,0xeed3c882030a33327f8046ed1a98e27347554c6c,1618773698,0.75
25845.0,0x31c04fc5bfd0f2d27d91d697576442405748e8d4,1618776627,1.111
25847.0,0x7221b0b344b091b20c6f17a8fab2b85febdce238,1618783812,1
25848.0,0x312ea32b5dd59a84bac283285a03d0a54094de05,1618810468,0.25
25849.0,0x22c69778f490deef1c943115fe7dc37fee0cc415,1618774139,1.4
25850.0,0xf28971aa9b55799a1f30d7f60686fa7d9a9263df,1618774000,0.5
25851.0,0xa64622657f8a574b94c26d065bddfb4c824ab30a,1619287098,0.99
25852.0,0x492df18592ca2d05875fd834fe01597a47c33df5,1618774769,0.5
25853.0,0xf0ea11318962c8fe517c5d9dc1fd3bf17aa48839,1618774139,0.5
25855.0,0x422699b0f5891c8ddd306c08d9856032264c5e8e,1618776016,0.48
25855.0,0x422699b0f5891c8ddd306c08d9856032264c5e8e,1618919051,0.48
25857.0,0xbc1e6fe7039434535048e7b50b0ec2a251fdfccc,1618999726,0.666
25858.0,0x80ca6574db913eed014aade46b417e72bcda4c15,1618774924,0.444
25859.0,0x4b9ddf66215e6989a8d2b6c0c1cd006717ff1828,1618775013,0.55
25859.0,0x4b9ddf66215e6989a8d2b6c0c1cd006717ff1828,1623787983,0.2
25860.0,0x4f7a3de0a3920b1e4d4debd304213c7931994165,1618776025,0.5
25861.0,0x82b7615adf10f133bededa64dc440798be8baa9a,1618774846,0.9
25862.0,0x47f78835a648daa809d92aa609a37ef76a6e0be8,1618774966,1
25863.0,0x154781fa14d2e7bf9fcf07b8bf5754102df5b8b2,1619050753,0.5
25864.0,0xe8031ac720a40f088dfd376f4aa156563d0d1f9c,1618775843,0.45
25865.0,0xaaa9452bc572f7f4d8f05b57002f57a0c610088d,1618775819,0.3
25866.0,0xead79e5cead9f5c1df0090f393ce36ca000a7f74,1618775838,0.45
25867.0,0x0064dd1840a0e5284280244f2da76aef484c6cd3,1619245719,0.2069
25868.0,0xe999356194ae9875a8c4158e8c394edd9140147e,1618775948,0.75
25869.0,0xb5d7fbea4d7d405580b36821f4c30e457198d5d3,1618775838,0.8
25870.0,0x3978bfe133687f16014c38c7e6149354eac1e76a,1618776406,0.15
25871.0,0xe263946bbbe403c6cfffc0e563dba389ba9d3a9d,1618776410,0.3
25872.0,0x842655def30d10d1bc5cf9a8c08cba133b9f14d0,1618775907,0.5
25873.0,0x3a943f529de8461697702fd9bb8fcda5d9a8ce61,1618775929,1
25874.0,0x8cf51c6920e244be80a99cdadfe12a2ca7d9690d,1618775988,0.337
25875.0,0xc2624367b660bef2d2f6ebf6471b40d79d814a0f,1618776332,3
25876.0,0x7bd0d41851adc7fdb9d730b9350373a9c1f00263,1618777893,0.5
25877.0,0x89a748d7532e40950163a65c0e07ad76586e836c,1618776621,0.2
25878.0,0xca2f2d89dca286779113ad9d016ed2c383976131,1618777282,0.22
25879.0,0x6a17c13da2cd38733ca3ce5ef522bbc48944f596,1618776410,2
25880.0,0xf6c31d68d5ea02258b83e90508f330f05780346d,1618778073,1.5
25881.0,0x3dc199055ee5ba8e9142ec06d64397e98e3d8a37,1618778596,1
25882.0,0x44d4379e8db2535e9bcdec580d69754e48135df7,1618776849,0.1
25883.0,0x42a7c2584c44c55b8091799aa5be4d59eb0aa4ee,1618776792,0.9
25884.0,0x89c75c2ff70fdb939b51c6997a5551c6f3a28788,1618777407,0.29
25885.0,0x5ccabbb4ee234b1b1e23e9dbcdc3da703ddfd5ad,1618777205,0.44
25886.0,0x47269eaa240b2058f679244df291224bf8805c7c,1618777132,0.5
25887.0,0x690f6e3e5a8f60d98f2c995c39e62fec927696a0,1618777132,1
25888.0,0x44d4379e8db2535e9bcdec580d69754e48135df7,1618777132,0.1
25888.0,0x0295150e01a1a18d1346400470d7712af250b43c,1621553160,0.3
25889.0,0x93d3faa6365bf437f62e27ce82973b9a9f49cdb2,1618783812,0.1
25890.0,0x32f2ee0cff7c8e14f1dd3d5d639e66b655720584,1618777270,0.4
25892.0,0x365fa21a1ae809bc423fb2e150a88d3915b6d031,1618780513,0.5
25893.0,0x5c4819e26b72171adb06656894b2e7ae326b2bce,1618782594,0.1
25894.0,0x7b1af74b26010ad0b492dd9da60af5fdd72ffb67,1618778452,0.5
25896.0,0x5e50cc64518b43dd30d7da5420c7ea23f223e2e0,1618777804,0.5
25897.0,0xabaa5a670de102ce4d955fea7c1e97acd246924c,1618778227,0.48
25898.0,0xcdf6823a5540720c9b8774de2f11b9ee09056dc1,1618778073,0.36
25899.0,0x508658705c4c30210d6120531591ddf8a69c6a36,1618780677,0.4
25900.0,0x7bcfb903b06e74751ad9ba657f7d5389c40726fb,1618780570,4
25903.0,0x470822e25c2cfdde13cc4ab3b2cce9b2507f0a2c,1618778500,0.44
25904.0,0x7bcfb903b06e74751ad9ba657f7d5389c40726fb,1618780652,2
25905.0,0x7da4f3bfff471fdb0699a6ec93390688cbe42360,1618778492,2
25906.0,0x255148be130862531729937152d82c51142a5d56,1618778604,0.375
25907.0,0xcd9fe76ac2e11e626046e000e6e0064d34e68190,1618779156,2.3
25908.0,0x195a052526c67ed1c5e635b5d6df8637c63bf96c,1618778679,0.42
25909.0,0x782fce44d8dc63ea3bcc49268a372e61e462e0b1,1618779579,1.5
25910.0,0x92ca338c90ef25fc0c940cc8ab66feee461044e7,1618779255,0.5
25911.0,0xa393a312b894cfba23d1f472cff289e8d7e00305,1618779263,1.2
25912.0,0x7bcfb903b06e74751ad9ba657f7d5389c40726fb,1618780803,1
25913.0,0x8e04f3f772b4250c060e1b87fd28e420999699e7,1618780118,0.15
25914.0,0x8e04f3f772b4250c060e1b87fd28e420999699e7,1618780122,0.15
25915.0,0xd47ee4ebcf644b4b1524cc339f5f8ba792a4f033,1618779277,0.5
25916.0,0x0ff5b2ab44539fe844203ac7365664b69fec711b,1618780058,0.5
25917.0,0x9408a12f1d254554378e26049357794384f2e953,1618780122,0.35
25918.0,0x7bcfb903b06e74751ad9ba657f7d5389c40726fb,1618780995,2
25919.0,0x12591356e6cfe67545923ce87e3589fb07f70128,1618781568,0.5
25920.0,0x8930eb3edda72a5a43a8c29e25e5bee639820c09,1618952243,5
25921.0,0x7bcfb903b06e74751ad9ba657f7d5389c40726fb,1618781028,6
25922.0,0x5e68f9388c5d9d956bea23f51785960f89e2e653,1618780755,0.45
25923.0,0xf62c22a4fb55c6ef0e2d298d56fb9fd781de0f2c,1618780806,2
25924.0,0x387b3a12dda5f9d8f9237f40715d5ee90dfa85ab,1618780806,50
25926.0,0x645bd921fc2f976911822a093b87a6ab12be1b45,1618781268,0.93
25927.0,0xb24145bc5c77391484b57e05e47727c6aa58a2b6,1618781266,0.3
25928.0,0x921ff98dfd6739ac24ad2581a7e6b8d21a939364,1618781509,0.21101
25929.0,0x5cec5a112dade1eacb28623c5c450cc17fe4b159,1618781403,0.5
25930.0,0x90451243ad2d7da2229fcaa263f460dff2e375ce,1618781403,0.5
25931.0,0xe3156391de8c7962215fd58f5da8bc7c298f87d2,1618784632,0.1
25932.0,0x470822e25c2cfdde13cc4ab3b2cce9b2507f0a2c,1618781544,0.15
25933.0,0x96d1501c40434e31b51b67680556b20f8d48243b,1618781626,0.1
25933.0,0x707fab99299e0ee5df2ece08fe4f9e3b41ed68a2,1623609936,0.1
25934.0,0xa4ddd66b592c2aa9533f328233bf9dc24f6e14b4,1618781994,0.1
25935.0,0xa65ad1b6ee316d1ec81d96d3c4dc10fb28715ec8,1619137403,0.55
25937.0,0x090c7719635ae17e4840ecdd5d068bc07769d455,1618834674,0.5
25938.0,0xf4a9ba235a55e79b31863dfc209716c4dfa0b1e1,1618782416,0.4
25939.0,0x9703ab40242610ab58294011c1e3b0774dc808bb,1618784244,1
25940.0,0x0263ed9b335c0062ce9e61c1771007d69b63845f,1618783042,1.11
25941.0,0xa65ad1b6ee316d1ec81d96d3c4dc10fb28715ec8,1619139425,0.49
25942.0,0xd52803460c501fcee965dc4b9bf8565bec97b0e8,1618782581,0.4
25943.0,0x260f284d8b0bcfec92d6cf37a0436625f38f3a28,1618782573,0.3
25944.0,0xf62c22a4fb55c6ef0e2d298d56fb9fd781de0f2c,1618782476,2
25945.0,0x0908a433f7c4879c1b245490853265cc8fa0f09b,1618782637,0.42
25946.0,0x22585aca6e5673be4df681db32c85fc0f3375cf1,1618784542,0.3
25947.0,0x388115b361dd8b99268c8409d7233a28df454083,1618784055,0.5
25949.0,0x645bd921fc2f976911822a093b87a6ab12be1b45,1618786333,0.93
25950.0,0x8f143d61951643e2fe953f118c311dfca2ff9e2e,1618787718,0.5
25951.0,0xb9be44460605bd2211d01473a68cb040f46dc6ed,1618783717,0.1
25952.0,0x65fcd2eef8a80b0207927cc32314049e0bbd6030,1618783201,1.5
25953.0,0x103c8b5b5b2468f2552f0a1aa30738bf08ada0ca,1618850039,0.5
25954.0,0x2ad30da7979770b7f17c6f6acafa14a917d0d49e,1618783329,2
25955.0,0x90d291f3a601a7977f7f4da173abb37f4b2900d0,1618783683,0.1
25956.0,0xa0ed8c896cd54f669cd9099dd4821aa6ac376bc5,1618783730,0.2
25957.0,0xb2742ab8a1293229d12bc14580f7eae6f29f06c5,1618784433,0.6
25958.0,0xed43c6e22e3d4bc104174fc0d779d5cd2408be9f,1618783812,0.5
25959.0,0x9c918c5708a5894f7bbac20d33c216ce5c43fa1f,1618784907,0.5
25960.0,0xd391d778a2ab6f8d4cc78de90406afa2ee07e694,1618784424,1
25961.0,0x6079525509d51867dc86ed546df730ca0986f57d,1618784187,0.25
25962.0,0xa1f215989b1e21e6dad76ea339c1ed4e2e5365b8,1618789913,1.5
25963.0,0x7094119d38d439d65b385489e413750854ecb17f,1618822783,0.2
25964.0,0x8f88db696e1627057369ca7c37fd26420315dca3,1618784542,0.25
25965.0,0x956bfee102b50171b65670d724cde7f7fa8397ec,1619045113,0.1
25966.0,0x3aa3be2aad89e46fd8123e98d62317e461a57b9e,1618784545,0.1
25969.0,0xf12f97f57ca02daef998acb33dfb50a6d6f0edaf,1619275744,0.1
25971.0,0x95d3c3a66a05fc366612afcfdfef0558034c4e1a,1618785655,0.14
25972.0,0xea7d069e074c8c6c4c39103981d77701b863a574,1618785512,1.5
25973.0,0x4786390c6d8b889139510a6a3f851186f3e67be5,1618786280,0.5
25974.0,0x20c2647950aa2e92d58712432a98f75c39ac1420,1618786774,0.3
25975.0,0x29fc68694af0b56da4ad7af72fc2065917252e3d,1618786830,0.5
25976.0,0xe6329e83c9f9a925cf70f919e977be3919d4845b,1618787510,0.25
25977.0,0x40bfe6edf16144295dac512f786e7c0ead2a6368,1618787460,0.333
25978.0,0x9565ef0400d645c28d82f480ae10bffe942e1ec9,1619295938,0.3
25979.0,0x1f197a9ea5823677cb4c68b6b1f2dda7fd70e3fd,1618910586,1
25980.0,0xc4f777efb376861e8ac4870aaeeb54b28661e531,1618952599,0.6
25981.0,0x645bd921fc2f976911822a093b87a6ab12be1b45,1618802230,0.93
25982.0,0x52d292bc62dc812d5de0d90c706886cf8454ad41,1618833058,0.3
25983.0,0x9420b01f2e390beb0d46623a20c66f576198d3dc,1618788194,0.1
25984.0,0x30b399b1900e1e2c33bdc08f0544efb15ae253d0,1618788382,1
25985.0,0x6651e36bbbb7ea91b13985939ec612588fc1b65e,1618789215,0.25
25986.0,0xd210f2d7e568d1df2c200d9d168dd0f3a1a8c3f2,1618789085,0.5
25987.0,0xedc8a7204873071cca464ed3ac68dec4c69afea4,1619136423,0.2
25988.0,0x54fedc877cceac032c988c5eb900ba07561046b1,1619134613,0.5
25989.0,0xeb97893503d8c22faa9513d31678a894047c6dbd,1618789187,0.15
25989.0,0xc9416bffe552685be546097ce34d9ba4b896c4d1,1622843370,1
25990.0,0x6a8f51c8224f7d769cf930d875ca6d4bdfeb55df,1618789242,1
25991.0,0xf8ab578cfb66a40e9bbbec62e54384016fc9aa89,1618789342,6
25992.0,0x202ff78c06536a8ac03ab7a46623010333e774ca,1618790056,1
25993.0,0xea5f1a6f3ac8ba8f60a9c2320c028cc1115d9968,1618789784,1
25994.0,0x998a3a433fe53d0c83735dc5e14782d38785e8aa,1618790511,0.3
25995.0,0xdc67af6b6ee64eec179135103b62fb68360af860,1618791105,0.2
25996.0,0x585968aee16d7ca834a9c30f6603065d4df423c5,1618794700,8
25997.0,0xad219f5f39b98ce81d00bab649d1e9ba93f66be0,1618791552,0.4
25998.0,0x255148be130862531729937152d82c51142a5d56,1618791648,0.475
25999.0,0xb334fbf9e27dc7ee68279be78b1477c7f42451dc,1618791804,0.25
26000.0,0x1a83c19ef076f881db8bcaa34833075abf3b72d3,1618793547,0.2
26001.0,0x592814ff14e030b51f6087032db0f88f4214f254,1618792201,1
